"profilename";"tablabel";"has_access";"profileid";"tabid";"permissions"
"Litigation - Basic (Filing Team)";"MailIntegration";"0";"14";"129";"1"
"Litigation - Basic (Filing Team)";"Mortgage Companies";"1";"14";"190";"0"
"Litigation - Basic (Filing Team)";"MultiCompany";"0";"14";"119";"1"
"Litigation - Basic (Filing Team)";"Notification";"1";"14";"111";"0"
"Litigation - Basic (Filing Team)";"Occurrences";"0";"14";"131";"1"
"Litigation - Basic (Filing Team)";"OpenStreetMap";"0";"14";"110";"1"
"Litigation - Basic (Filing Team)";"OSSEmployees";"0";"14";"61";"1"
"Litigation - Basic (Filing Team)";"OSSMail";"1";"14";"48";"0"
"Litigation - Basic (Filing Team)";"OSSMailView";"1";"14";"54";"0"
"Litigation - Basic (Filing Team)";"OSSOutsourcedServices";"0";"14";"57";"1"
"Litigation - Basic (Filing Team)";"OSSPasswords";"0";"14";"60";"1"
"Litigation - Basic (Filing Team)";"OSSSoldServices";"0";"14";"58";"1"
"Litigation - Basic (Filing Team)";"OSSTimeControl";"0";"14";"51";"1"
"Litigation - Basic (Filing Team)";"Outside Cases";"1";"14";"182";"0"
"Litigation - Basic (Filing Team)";"OutsourcedProducts";"0";"14";"59";"1"
"Litigation - Basic (Filing Team)";"Package Email Variants";"1";"14";"163";"0"
"Litigation - Basic (Filing Team)";"Partial Settlements";"1";"14";"192";"0"
"Litigation - Basic (Filing Team)";"Partners";"0";"14";"92";"1"
"Litigation - Basic (Filing Team)";"Partners Portal Activity";"1";"14";"197";"0"
"Litigation - Basic (Filing Team)";"Password";"0";"14";"50";"1"
"Litigation - Basic (Filing Team)";"Payments";"0";"14";"147";"1"
"Litigation - Basic (Filing Team)";"PaymentsIn";"0";"14";"79";"1"
"Litigation - Basic (Filing Team)";"PaymentsOut";"0";"14";"80";"1"
"Litigation - Basic (Filing Team)";"PermissionInspector";"0";"14";"120";"1"
"Litigation - Basic (Filing Team)";"Placeholders";"0";"14";"165";"1"
"Litigation - Basic (Filing Team)";"Portfolio Purchases";"0";"14";"154";"1"
"Litigation - Basic (Filing Team)";"Portfolios";"1";"14";"138";"0"
"Litigation - Basic (Filing Team)";"PriceBooks";"0";"14";"19";"1"
"Litigation - Basic (Filing Team)";"ProductCategory";"0";"14";"132";"1"
"Litigation - Basic (Filing Team)";"Products";"0";"14";"14";"1"
"Litigation - Basic (Filing Team)";"Program Algorithms";"1";"14";"193";"0"
"Litigation - Basic (Filing Team)";"Programs";"0";"14";"144";"1"
"Litigation - Basic (Filing Team)";"Project";"0";"14";"43";"1"
"Litigation - Basic (Filing Team)";"ProjectMilestone";"0";"14";"41";"1"
"Litigation - Basic (Filing Team)";"ProjectTask";"0";"14";"42";"1"
"Litigation - Basic (Filing Team)";"Provider Contacts";"1";"14";"136";"0"
"Litigation - Basic (Filing Team)";"Provider Eligibility";"1";"14";"141";"0"
"Litigation - Basic (Filing Team)";"Provider Eligibility Conf";"1";"14";"140";"0"
"Litigation - Basic (Filing Team)";"Provider Licenses";"1";"14";"150";"0"
"Litigation - Basic (Filing Team)";"Provider References";"1";"14";"137";"0"
"Litigation - Basic (Filing Team)";"Providers";"1";"14";"135";"0"
"Litigation - Basic (Filing Team)";"Providers Litigation Assi";"0";"14";"196";"1"
"Litigation - Basic (Filing Team)";"Queue";"0";"14";"134";"1"
"Litigation - Basic (Filing Team)";"RecycleBin";"0";"14";"126";"1"
"Litigation - Basic (Filing Team)";"Reservations";"0";"14";"84";"1"
"Litigation - Basic (Filing Team)";"Rss";"0";"14";"24";"1"
"Litigation - Basic (Filing Team)";"SCalculations";"0";"14";"88";"1"
"Litigation - Basic (Filing Team)";"Service Contracts";"0";"14";"34";"1"
"Litigation - Basic (Filing Team)";"Services";"0";"14";"35";"1"
"Litigation - Basic (Filing Team)";"Similar Cases";"1";"14";"176";"0"
"Litigation - Basic (Filing Team)";"Similar Claims";"0";"14";"169";"1"
"Litigation - Basic (Filing Team)";"Similar Texas Cases";"1";"14";"199";"0"
"Litigation - Basic (Filing Team)";"SMSNotifier";"0";"14";"45";"1"
"Litigation - Basic (Filing Team)";"SQuoteEnquiries";"0";"14";"85";"1"
"Litigation - Basic (Filing Team)";"SQuotes";"0";"14";"89";"1"
"Litigation - Basic (Filing Team)";"SRecurringOrders";"0";"14";"91";"1"
"Litigation - Basic (Filing Team)";"SRequirementsCards";"0";"14";"87";"1"
"Litigation - Basic (Filing Team)";"SSalesProcesses";"0";"14";"86";"1"
"Litigation - Basic (Filing Team)";"SSingleOrders";"0";"14";"90";"1"
"Litigation - Basic (Filing Team)";"SVendorEnquiries";"0";"14";"117";"1"
"Litigation - Basic (Filing Team)";"System Parameters";"0";"14";"171";"1"
"Litigation - Basic (Filing Team)";"Tasks";"1";"14";"179";"0"
"Litigation - Basic (Filing Team)";"test adv";"0";"14";"151";"1"
"Litigation - Basic (Filing Team)";"Texas Cases";"0";"14";"200";"1"
"Litigation - Basic (Filing Team)";"User Groups";"0";"14";"181";"1"
"Litigation - Basic (Filing Team)";"Users";"0";"14";"29";"1"
"Litigation - Basic (Filing Team)";"Vendors";"0";"14";"18";"1"
"Litigation Manager";"Accounts";"1";"12";"6";"0"
"Litigation Manager";"ActivityRegister";"1";"12";"122";"0"
"Litigation Manager";"Adjusters";"1";"12";"175";"0"
"Litigation Manager";"Announcements";"1";"12";"83";"0"
"Litigation Manager";"Api Address";"1";"12";"73";"0"
"Litigation Manager";"Approvals";"1";"12";"127";"0"
"Litigation Manager";"ApprovalsRegister";"1";"12";"128";"0"
"Litigation Manager";"Assets";"1";"12";"37";"0"
"Litigation Manager";"Attorneys";"1";"12";"149";"0"
"Litigation Manager";"AuditRegister";"1";"12";"125";"0"
"Litigation Manager";"BankAccounts";"1";"12";"133";"0"
"Litigation Manager";"Batch Errors";"1";"12";"155";"0"
"Litigation Manager";"Batch Tasks";"1";"12";"166";"0"
"Litigation Manager";"Calendar";"1";"12";"9";"0"
"Litigation Manager";"CallHistory";"1";"12";"74";"0"
"Litigation Manager";"Campaigns";"1";"12";"26";"0"
"Litigation Manager";"Case Handlers";"1";"12";"164";"0"
"Litigation Manager";"Cases";"1";"12";"159";"0"
"Litigation Manager";"CFixedAssets";"1";"12";"113";"0"
"Litigation Manager";"CInternalTickets";"1";"12";"114";"0"
"Litigation Manager";"Claim Collections";"1";"12";"172";"0"
"Litigation Manager";"Claimed Invoices";"1";"12";"152";"0"
"Litigation Manager";"Claims";"1";"12";"139";"0"
"Litigation Manager";"Claims Documents Upload";"1";"12";"201";"0"
"Litigation Manager";"CMileageLogbook";"1";"12";"116";"0"
"Litigation Manager";"Collections";"1";"12";"170";"0"
"Litigation Manager";"Comments";"1";"12";"40";"0"
"Litigation Manager";"Competition";"1";"12";"93";"0"
"Litigation Manager";"Contacts";"1";"12";"4";"0"
"Litigation Manager";"Contacts";"1";"12";"177";"0"
"Litigation Manager";"Counties";"1";"12";"173";"0"
"Litigation Manager";"Courts";"1";"12";"145";"0"
"Litigation Manager";"Dashboards";"1";"12";"1";"0"
"Litigation Manager";"DataSetRegister";"1";"12";"121";"0"
"Litigation Manager";"Document Package Sources";"1";"12";"162";"0"
"Litigation Manager";"Document Packages";"1";"12";"158";"0"
"Litigation Manager";"Document Templates";"1";"12";"157";"0"
"Litigation Manager";"Document Types";"1";"12";"161";"0"
"Litigation Manager";"Documents";"1";"12";"8";"0"
"Litigation Manager";"DotsPBIReports";"1";"12";"184";"0"
"Litigation Manager";"Dropbox Destinations";"1";"12";"185";"0"
"Litigation Manager";"EmailTemplates";"1";"12";"112";"0"
"Litigation Manager";"Faq";"1";"12";"15";"0"
"Litigation Manager";"FBookkeeping";"1";"12";"94";"0"
"Litigation Manager";"FCorectingInvoice";"1";"12";"107";"0"
"Litigation Manager";"FInvoice";"1";"12";"95";"0"
"Litigation Manager";"FInvoiceCost";"1";"12";"115";"0"
"Litigation Manager";"FInvoiceProforma";"1";"12";"99";"0"
"Litigation Manager";"Help Info";"1";"12";"194";"0"
"Litigation Manager";"HelpDesk";"1";"12";"13";"0"
"Litigation Manager";"HO Claimed Invoices";"1";"12";"187";"0"
"Litigation Manager";"HolidaysEntitlement";"1";"12";"78";"0"
"Litigation Manager";"Ideas";"1";"12";"75";"0"
"Litigation Manager";"IGDN";"1";"12";"100";"0"
"Litigation Manager";"IGDNC";"1";"12";"109";"0"
"Litigation Manager";"IGIN";"1";"12";"102";"0"
"Litigation Manager";"IGRN";"1";"12";"98";"0"
"Litigation Manager";"IGRNC";"1";"12";"108";"0"
"Litigation Manager";"IIDN";"1";"12";"101";"0"
"Litigation Manager";"IncidentRegister";"1";"12";"124";"0"
"Litigation Manager";"Insurance Companies";"1";"12";"168";"0"
"Litigation Manager";"Insurance Company Aliases";"1";"12";"180";"0"
"Litigation Manager";"Insureds";"1";"12";"167";"0"
"Litigation Manager";"Investors";"1";"12";"146";"0"
"Litigation Manager";"IPreOrder";"1";"12";"103";"0"
"Litigation Manager";"ISTDN";"1";"12";"104";"0"
"Litigation Manager";"ISTN";"1";"12";"105";"0"
"Litigation Manager";"IStorages";"1";"12";"97";"0"
"Litigation Manager";"ISTRN";"1";"12";"106";"0"
"Litigation Manager";"Judges";"1";"12";"174";"0"
"Litigation Manager";"KnowledgeBase";"1";"12";"96";"0"
"Litigation Manager";"Law Firm Aliases";"1";"12";"189";"0"
"Litigation Manager";"Law Firms";"1";"12";"188";"0"
"Litigation Manager";"Leads";"1";"12";"7";"0"
"Litigation Manager";"Leads";"1";"12";"178";"0"
"Litigation Manager";"LettersIn";"1";"12";"81";"0"
"Litigation Manager";"LettersOut";"1";"12";"82";"0"
"Litigation Manager";"Litigation Contacts";"1";"12";"191";"0"
"Litigation Manager";"Litigation Costs";"1";"12";"186";"0"
"Litigation Manager";"LocationRegister";"1";"12";"123";"0"
"Litigation Manager";"Locations";"1";"12";"130";"0"
"Litigation Manager";"MailIntegration";"1";"12";"129";"0"
"Litigation Manager";"Mortgage Companies";"1";"12";"190";"0"
"Litigation Manager";"MultiCompany";"1";"12";"119";"0"
"Litigation Manager";"Notification";"1";"12";"111";"0"
"Litigation Manager";"Occurrences";"1";"12";"131";"0"
"Litigation Manager";"OpenStreetMap";"1";"12";"110";"0"
"Litigation Manager";"OSSEmployees";"1";"12";"61";"0"
"Litigation Manager";"OSSMail";"1";"12";"48";"0"
"Litigation Manager";"OSSMailView";"1";"12";"54";"0"
"Litigation Manager";"OSSOutsourcedServices";"1";"12";"57";"0"
"Litigation Manager";"OSSPasswords";"1";"12";"60";"0"
"Litigation Manager";"OSSSoldServices";"1";"12";"58";"0"
"Litigation Manager";"OSSTimeControl";"1";"12";"51";"0"
"Litigation Manager";"Outside Cases";"0";"12";"182";"1"
"Litigation Manager";"OutsourcedProducts";"1";"12";"59";"0"
"Litigation Manager";"Package Email Variants";"1";"12";"163";"0"
"Litigation Manager";"Partial Settlements";"1";"12";"192";"0"
"Litigation Manager";"Partners";"1";"12";"92";"0"
"Litigation Manager";"Partners Portal Activity";"1";"12";"197";"0"
"Litigation Manager";"Password";"1";"12";"50";"0"
"Litigation Manager";"Payments";"1";"12";"147";"0"
"Litigation Manager";"PaymentsIn";"1";"12";"79";"0"
"Litigation Manager";"PaymentsOut";"1";"12";"80";"0"
"Litigation Manager";"PermissionInspector";"1";"12";"120";"0"
"Litigation Manager";"Placeholders";"1";"12";"165";"0"
"Litigation Manager";"Portfolio Purchases";"1";"12";"154";"0"
"Litigation Manager";"Portfolios";"1";"12";"138";"0"
"Litigation Manager";"PriceBooks";"1";"12";"19";"0"
"Litigation Manager";"ProductCategory";"1";"12";"132";"0"
"Litigation Manager";"Products";"1";"12";"14";"0"
"Litigation Manager";"Program Algorithms";"1";"12";"193";"0"
"Litigation Manager";"Programs";"1";"12";"144";"0"
"Litigation Manager";"Project";"1";"12";"43";"0"
"Litigation Manager";"ProjectMilestone";"1";"12";"41";"0"
"Litigation Manager";"ProjectTask";"1";"12";"42";"0"
"Litigation Manager";"Provider Contacts";"1";"12";"136";"0"
"Litigation Manager";"Provider Eligibility";"1";"12";"141";"0"
"Litigation Manager";"Provider Eligibility Conf";"1";"12";"140";"0"
"Litigation Manager";"Provider Licenses";"1";"12";"150";"0"
"Litigation Manager";"Provider References";"1";"12";"137";"0"
"Litigation Manager";"Providers";"1";"12";"135";"0"
"Litigation Manager";"Providers Litigation Assi";"0";"12";"196";"1"
"Litigation Manager";"Queue";"1";"12";"134";"0"
"Litigation Manager";"RecycleBin";"1";"12";"126";"0"
"Litigation Manager";"Reservations";"1";"12";"84";"0"
"Litigation Manager";"Rss";"1";"12";"24";"0"
"Litigation Manager";"SCalculations";"1";"12";"88";"0"
"Litigation Manager";"Service Contracts";"1";"12";"34";"0"
"Litigation Manager";"Services";"1";"12";"35";"0"
"Litigation Manager";"Similar Cases";"1";"12";"176";"0"
"Litigation Manager";"Similar Claims";"1";"12";"169";"0"
"Litigation Manager";"Similar Texas Cases";"1";"12";"199";"0"
"Litigation Manager";"SMSNotifier";"1";"12";"45";"0"
"Litigation Manager";"SQuoteEnquiries";"1";"12";"85";"0"
"Litigation Manager";"SQuotes";"1";"12";"89";"0"
"Litigation Manager";"SRecurringOrders";"1";"12";"91";"0"
"Litigation Manager";"SRequirementsCards";"1";"12";"87";"0"
"Litigation Manager";"SSalesProcesses";"1";"12";"86";"0"
"Litigation Manager";"SSingleOrders";"1";"12";"90";"0"
"Litigation Manager";"SVendorEnquiries";"1";"12";"117";"0"
"Litigation Manager";"System Parameters";"1";"12";"171";"0"
"Litigation Manager";"Tasks";"1";"12";"179";"0"
"Litigation Manager";"test adv";"1";"12";"151";"0"
"Litigation Manager";"Texas Cases";"1";"12";"200";"0"
"Litigation Manager";"User Groups";"1";"12";"181";"0"
"Litigation Manager";"Users";"1";"12";"29";"0"
"Litigation Manager";"Vendors";"1";"12";"18";"0"
"Marketing";"Accounts";"0";"10";"6";"1"
"Marketing";"ActivityRegister";"0";"10";"122";"1"
"Marketing";"Adjusters";"0";"10";"175";"1"
"Marketing";"Announcements";"0";"10";"83";"1"
"Marketing";"Api Address";"0";"10";"73";"1"
"Marketing";"Approvals";"0";"10";"127";"1"
"Marketing";"ApprovalsRegister";"0";"10";"128";"1"
"Marketing";"Assets";"0";"10";"37";"1"
"Marketing";"Attorneys";"0";"10";"149";"1"
"Marketing";"AuditRegister";"0";"10";"125";"1"
"Marketing";"BankAccounts";"0";"10";"133";"1"
"Marketing";"Batch Errors";"1";"10";"155";"0"
"Marketing";"Batch Tasks";"1";"10";"166";"0"
"Marketing";"Calendar";"1";"10";"9";"0"
"Marketing";"CallHistory";"0";"10";"74";"1"
"Marketing";"Campaigns";"0";"10";"26";"1"
"Marketing";"Case Handlers";"0";"10";"164";"1"
"Marketing";"Cases";"1";"10";"159";"0"
"Marketing";"CFixedAssets";"0";"10";"113";"1"
"Marketing";"CInternalTickets";"0";"10";"114";"1"
"Marketing";"Claim Collections";"1";"10";"172";"0"
"Marketing";"Claimed Invoices";"1";"10";"152";"0"
"Marketing";"Claims";"1";"10";"139";"0"
"Marketing";"Claims Documents Upload";"1";"10";"201";"0"
"Marketing";"CMileageLogbook";"0";"10";"116";"1"
"Marketing";"Collections";"1";"10";"170";"0"
"Marketing";"Comments";"1";"10";"40";"0"
"Marketing";"Competition";"0";"10";"93";"1"
"Marketing";"Contacts";"0";"10";"4";"1"
"Marketing";"Contacts";"1";"10";"177";"0"
"Marketing";"Counties";"1";"10";"173";"0"
"Marketing";"Courts";"0";"10";"145";"1"
"Marketing";"Dashboards";"1";"10";"1";"0"
"Marketing";"DataSetRegister";"0";"10";"121";"1"
"Marketing";"Document Package Sources";"0";"10";"162";"1"
"Marketing";"Document Packages";"0";"10";"158";"1"
"Marketing";"Document Templates";"0";"10";"157";"1"
"Marketing";"Document Types";"1";"10";"161";"0"
"Marketing";"Documents";"1";"10";"8";"0"
"Marketing";"DotsPBIReports";"1";"10";"184";"0"
"Marketing";"Dropbox Destinations";"1";"10";"185";"0"
"Marketing";"EmailTemplates";"0";"10";"112";"1"
"Marketing";"Faq";"0";"10";"15";"1"
"Marketing";"FBookkeeping";"0";"10";"94";"1"
"Marketing";"FCorectingInvoice";"0";"10";"107";"1"
"Marketing";"FInvoice";"0";"10";"95";"1"
"Marketing";"FInvoiceCost";"0";"10";"115";"1"
"Marketing";"FInvoiceProforma";"0";"10";"99";"1"
"Marketing";"Help Info";"1";"10";"194";"0"
"Marketing";"HelpDesk";"0";"10";"13";"1"
"Marketing";"HO Claimed Invoices";"1";"10";"187";"0"
"Marketing";"HolidaysEntitlement";"0";"10";"78";"1"
"Marketing";"Ideas";"0";"10";"75";"1"
"Marketing";"IGDN";"0";"10";"100";"1"
"Marketing";"IGDNC";"0";"10";"109";"1"
"Marketing";"IGIN";"0";"10";"102";"1"
"Marketing";"IGRN";"0";"10";"98";"1"
"Marketing";"IGRNC";"0";"10";"108";"1"
"Marketing";"IIDN";"0";"10";"101";"1"
"Marketing";"IncidentRegister";"0";"10";"124";"1"
"Marketing";"Insurance Companies";"1";"10";"168";"0"
"Marketing";"Insurance Company Aliases";"1";"10";"180";"0"
"Marketing";"Insureds";"1";"10";"167";"0"
"Marketing";"Investors";"0";"10";"146";"1"
"Marketing";"IPreOrder";"0";"10";"103";"1"
"Marketing";"ISTDN";"0";"10";"104";"1"
"Marketing";"ISTN";"0";"10";"105";"1"
"Marketing";"IStorages";"0";"10";"97";"1"
"Marketing";"ISTRN";"0";"10";"106";"1"
"Marketing";"Judges";"0";"10";"174";"1"
"Marketing";"KnowledgeBase";"0";"10";"96";"1"
"Marketing";"Law Firm Aliases";"1";"10";"189";"0"
"Marketing";"Law Firms";"1";"10";"188";"0"
"Marketing";"Leads";"0";"10";"7";"1"
"Marketing";"Leads";"1";"10";"178";"0"
"Marketing";"LettersIn";"0";"10";"81";"1"
"Marketing";"LettersOut";"0";"10";"82";"1"
"Marketing";"Litigation Contacts";"1";"10";"191";"0"
"Marketing";"Litigation Costs";"1";"10";"186";"0"
"Marketing";"LocationRegister";"0";"10";"123";"1"
"Marketing";"Locations";"0";"10";"130";"1"
"Marketing";"MailIntegration";"0";"10";"129";"1"
"Marketing";"Mortgage Companies";"1";"10";"190";"0"
"Marketing";"MultiCompany";"0";"10";"119";"1"
"Marketing";"Notification";"1";"10";"111";"0"
"Marketing";"Occurrences";"0";"10";"131";"1"
"Marketing";"OpenStreetMap";"0";"10";"110";"1"
"Marketing";"OSSEmployees";"0";"10";"61";"1"
"Marketing";"OSSMail";"1";"10";"48";"0"
"Marketing";"OSSMailView";"1";"10";"54";"0"
"Marketing";"OSSOutsourcedServices";"0";"10";"57";"1"
"Marketing";"OSSPasswords";"0";"10";"60";"1"
"Marketing";"OSSSoldServices";"0";"10";"58";"1"
"Marketing";"OSSTimeControl";"0";"10";"51";"1"
"Marketing";"Outside Cases";"1";"10";"182";"0"
"Marketing";"OutsourcedProducts";"0";"10";"59";"1"
"Marketing";"Package Email Variants";"0";"10";"163";"1"
"Marketing";"Partial Settlements";"1";"10";"192";"0"
"Marketing";"Partners";"0";"10";"92";"1"
"Marketing";"Partners Portal Activity";"1";"10";"197";"0"
"Marketing";"Password";"0";"10";"50";"1"
"Marketing";"Payments";"0";"10";"147";"1"
"Marketing";"PaymentsIn";"0";"10";"79";"1"
"Marketing";"PaymentsOut";"0";"10";"80";"1"
"Marketing";"PermissionInspector";"0";"10";"120";"1"
"Marketing";"Placeholders";"0";"10";"165";"1"
"Marketing";"Portfolio Purchases";"0";"10";"154";"1"
"Marketing";"Portfolios";"1";"10";"138";"0"
"Marketing";"PriceBooks";"0";"10";"19";"1"
"Marketing";"ProductCategory";"0";"10";"132";"1"
"Marketing";"Products";"0";"10";"14";"1"
"Marketing";"Program Algorithms";"1";"10";"193";"0"
"Marketing";"Programs";"1";"10";"144";"0"
"Marketing";"Project";"0";"10";"43";"1"
"Marketing";"ProjectMilestone";"0";"10";"41";"1"
"Marketing";"ProjectTask";"0";"10";"42";"1"
"Marketing";"Provider Contacts";"1";"10";"136";"0"
"Marketing";"Provider Eligibility";"1";"10";"141";"0"
"Marketing";"Provider Eligibility Conf";"0";"10";"140";"1"
"Marketing";"Provider Licenses";"1";"10";"150";"0"
"Marketing";"Provider References";"1";"10";"137";"0"
"Marketing";"Providers";"1";"10";"135";"0"
"Marketing";"Providers Litigation Assi";"0";"10";"196";"1"
"Marketing";"Queue";"0";"10";"134";"1"
"Marketing";"RecycleBin";"0";"10";"126";"1"
"Marketing";"Reservations";"0";"10";"84";"1"
"Marketing";"Rss";"0";"10";"24";"1"
"Marketing";"SCalculations";"0";"10";"88";"1"
"Marketing";"Service Contracts";"0";"10";"34";"1"
"Marketing";"Services";"0";"10";"35";"1"
"Marketing";"Similar Cases";"0";"10";"176";"1"
"Marketing";"Similar Claims";"1";"10";"169";"0"
"Marketing";"Similar Texas Cases";"1";"10";"199";"0"
"Marketing";"SMSNotifier";"0";"10";"45";"1"
"Marketing";"SQuoteEnquiries";"0";"10";"85";"1"
"Marketing";"SQuotes";"0";"10";"89";"1"
"Marketing";"SRecurringOrders";"0";"10";"91";"1"
"Marketing";"SRequirementsCards";"0";"10";"87";"1"
"Marketing";"SSalesProcesses";"0";"10";"86";"1"
"Marketing";"SSingleOrders";"0";"10";"90";"1"
"Marketing";"SVendorEnquiries";"0";"10";"117";"1"
"Marketing";"System Parameters";"0";"10";"171";"1"
"Marketing";"Tasks";"1";"10";"179";"0"
"Marketing";"test adv";"0";"10";"151";"1"
"Marketing";"Texas Cases";"0";"10";"200";"1"
"Marketing";"User Groups";"0";"10";"181";"1"
"Marketing";"Users";"1";"10";"29";"0"
"Marketing";"Vendors";"0";"10";"18";"1"
"Portfolio Purchase Acceptant";"Accounts";"0";"8";"6";"1"
"Portfolio Purchase Acceptant";"ActivityRegister";"0";"8";"122";"1"
"Portfolio Purchase Acceptant";"Adjusters";"1";"8";"175";"0"
"Portfolio Purchase Acceptant";"Announcements";"0";"8";"83";"1"
"Portfolio Purchase Acceptant";"Api Address";"0";"8";"73";"1"
"Portfolio Purchase Acceptant";"Approvals";"0";"8";"127";"1"
"Portfolio Purchase Acceptant";"ApprovalsRegister";"0";"8";"128";"1"
"Portfolio Purchase Acceptant";"Assets";"0";"8";"37";"1"
"Portfolio Purchase Acceptant";"Attorneys";"1";"8";"149";"0"
"Portfolio Purchase Acceptant";"AuditRegister";"0";"8";"125";"1"
"Portfolio Purchase Acceptant";"BankAccounts";"0";"8";"133";"1"
"Portfolio Purchase Acceptant";"Batch Errors";"1";"8";"155";"0"
"Portfolio Purchase Acceptant";"Batch Tasks";"1";"8";"166";"0"
"Portfolio Purchase Acceptant";"Calendar";"1";"8";"9";"0"
"Portfolio Purchase Acceptant";"CallHistory";"0";"8";"74";"1"
"Portfolio Purchase Acceptant";"Campaigns";"0";"8";"26";"1"
"Portfolio Purchase Acceptant";"Case Handlers";"0";"8";"164";"1"
"Portfolio Purchase Acceptant";"Cases";"1";"8";"159";"0"
"Portfolio Purchase Acceptant";"CFixedAssets";"0";"8";"113";"1"
"Portfolio Purchase Acceptant";"CInternalTickets";"0";"8";"114";"1"
"Portfolio Purchase Acceptant";"Claim Collections";"1";"8";"172";"0"
"Portfolio Purchase Acceptant";"Claimed Invoices";"1";"8";"152";"0"
"Portfolio Purchase Acceptant";"Claims";"1";"8";"139";"0"
"Portfolio Purchase Acceptant";"Claims Documents Upload";"1";"8";"201";"0"
"Portfolio Purchase Acceptant";"CMileageLogbook";"0";"8";"116";"1"
"Portfolio Purchase Acceptant";"Collections";"1";"8";"170";"0"
"Portfolio Purchase Acceptant";"Comments";"1";"8";"40";"0"
"Portfolio Purchase Acceptant";"Competition";"0";"8";"93";"1"
"Portfolio Purchase Acceptant";"Contacts";"0";"8";"4";"1"
"Portfolio Purchase Acceptant";"Contacts";"1";"8";"177";"0"
"Portfolio Purchase Acceptant";"Counties";"1";"8";"173";"0"
"Portfolio Purchase Acceptant";"Courts";"1";"8";"145";"0"
"Portfolio Purchase Acceptant";"Dashboards";"1";"8";"1";"0"
"Portfolio Purchase Acceptant";"DataSetRegister";"0";"8";"121";"1"
"Portfolio Purchase Acceptant";"Document Package Sources";"1";"8";"162";"0"
"Portfolio Purchase Acceptant";"Document Packages";"1";"8";"158";"0"
"Portfolio Purchase Acceptant";"Document Templates";"1";"8";"157";"0"
"Portfolio Purchase Acceptant";"Document Types";"1";"8";"161";"0"
"Portfolio Purchase Acceptant";"Documents";"1";"8";"8";"0"
"Portfolio Purchase Acceptant";"DotsPBIReports";"1";"8";"184";"0"
"Portfolio Purchase Acceptant";"Dropbox Destinations";"1";"8";"185";"0"
"Portfolio Purchase Acceptant";"EmailTemplates";"0";"8";"112";"1"
"Portfolio Purchase Acceptant";"Faq";"0";"8";"15";"1"
"Portfolio Purchase Acceptant";"FBookkeeping";"0";"8";"94";"1"
"Portfolio Purchase Acceptant";"FCorectingInvoice";"0";"8";"107";"1"
"Portfolio Purchase Acceptant";"FInvoice";"0";"8";"95";"1"
"Portfolio Purchase Acceptant";"FInvoiceCost";"0";"8";"115";"1"
"Portfolio Purchase Acceptant";"FInvoiceProforma";"0";"8";"99";"1"
"Portfolio Purchase Acceptant";"Help Info";"1";"8";"194";"0"
"Portfolio Purchase Acceptant";"HelpDesk";"0";"8";"13";"1"
"Portfolio Purchase Acceptant";"HO Claimed Invoices";"1";"8";"187";"0"
"Portfolio Purchase Acceptant";"HolidaysEntitlement";"0";"8";"78";"1"
"Portfolio Purchase Acceptant";"Ideas";"0";"8";"75";"1"
"Portfolio Purchase Acceptant";"IGDN";"0";"8";"100";"1"
"Portfolio Purchase Acceptant";"IGDNC";"0";"8";"109";"1"
"Portfolio Purchase Acceptant";"IGIN";"0";"8";"102";"1"
"Portfolio Purchase Acceptant";"IGRN";"0";"8";"98";"1"
"Portfolio Purchase Acceptant";"IGRNC";"0";"8";"108";"1"
"Portfolio Purchase Acceptant";"IIDN";"0";"8";"101";"1"
"Portfolio Purchase Acceptant";"IncidentRegister";"0";"8";"124";"1"
"Portfolio Purchase Acceptant";"Insurance Companies";"1";"8";"168";"0"
"Portfolio Purchase Acceptant";"Insurance Company Aliases";"1";"8";"180";"0"
"Portfolio Purchase Acceptant";"Insureds";"1";"8";"167";"0"
"Portfolio Purchase Acceptant";"Investors";"1";"8";"146";"0"
"Portfolio Purchase Acceptant";"IPreOrder";"0";"8";"103";"1"
"Portfolio Purchase Acceptant";"ISTDN";"0";"8";"104";"1"
"Portfolio Purchase Acceptant";"ISTN";"0";"8";"105";"1"
"Portfolio Purchase Acceptant";"IStorages";"0";"8";"97";"1"
"Portfolio Purchase Acceptant";"ISTRN";"0";"8";"106";"1"
"Portfolio Purchase Acceptant";"Judges";"1";"8";"174";"0"
"Portfolio Purchase Acceptant";"KnowledgeBase";"0";"8";"96";"1"
"Portfolio Purchase Acceptant";"Law Firm Aliases";"1";"8";"189";"0"
"Portfolio Purchase Acceptant";"Law Firms";"1";"8";"188";"0"
"Portfolio Purchase Acceptant";"Leads";"0";"8";"7";"1"
"Portfolio Purchase Acceptant";"Leads";"1";"8";"178";"0"
"Portfolio Purchase Acceptant";"LettersIn";"0";"8";"81";"1"
"Portfolio Purchase Acceptant";"LettersOut";"0";"8";"82";"1"
"Portfolio Purchase Acceptant";"Litigation Contacts";"1";"8";"191";"0"
"Portfolio Purchase Acceptant";"Litigation Costs";"1";"8";"186";"0"
"Portfolio Purchase Acceptant";"LocationRegister";"0";"8";"123";"1"
"Portfolio Purchase Acceptant";"Locations";"0";"8";"130";"1"
"Portfolio Purchase Acceptant";"MailIntegration";"0";"8";"129";"1"
"Portfolio Purchase Acceptant";"Mortgage Companies";"1";"8";"190";"0"
