"module_name";"columnname";"fieldlabel";"blocklabel";"fieldtype";"tabid";"fieldid";"columnname";"tablename";"generatedtype";"uitype";"fieldname";"fieldlabel";"readonly";"presence";"defaultvalue";"maximumlength";"sequence";"block";"displaytype";"typeofdata";"quickcreate";"quickcreatesequence";"info_type";"masseditable";"helpinfo";"summaryfield";"fieldparams";"header_field";"maxlengthtext";"maxwidthcolumn";"visible";"tabindex";"color"
"TexasCases";"principal_amount_settled";"Principal Amount Settled";"Litigation Results";"currency(71)";"200";"5755";"principal_amount_settled";"u_yf_texascases";"2";"71";"principal_amount_settled";"Principal Amount Settled";"0";"2";"";"999999999999999999";"0";"814";"1";"N~O";"1";"0";"BAS";"1";"";"0";"";"null";"0";"0";"0";"0";""
"TexasCases";"provider";"Provider";"LBL_BASIC_INFORMATION";"reference(10)";"200";"5477";"provider";"u_yf_texascases";"2";"10";"provider";"Provider";"0";"2";"";"4294967295";"10";"792";"1";"V~O";"2";"0";"BAS";"1";"";"1";"";"null";"0";"0";"0";"0";""
"TexasCases";"providers";"Providers";"Additional Providers";"(1)";"200";"5506";"providers";"u_yf_texascases";"2";"1";"providers";"Providers";"0";"2";"";"255";"5";"793";"2";"V~O~LE~255";"1";"0";"BAS";"1";"";"1";"";"null";"0";"0";"0";"0";""
"TexasCases";"provider_2";"Provider 2";"Additional Providers";"reference(10)";"200";"5502";"provider_2";"u_yf_texascases";"2";"10";"provider_2";"Provider 2";"0";"2";"";"4294967295";"1";"793";"1";"V~O";"1";"0";"BAS";"1";"";"1";"";"null";"0";"0";"0";"0";""
"TexasCases";"provider_3";"Provider 3";"Additional Providers";"reference(10)";"200";"5503";"provider_3";"u_yf_texascases";"2";"10";"provider_3";"Provider 3";"0";"2";"";"4294967295";"2";"793";"1";"V~O";"1";"0";"BAS";"1";"";"1";"";"null";"0";"0";"0";"0";""
"TexasCases";"provider_4";"Provider 4";"Additional Providers";"reference(10)";"200";"5504";"provider_4";"u_yf_texascases";"2";"10";"provider_4";"Provider 4";"0";"2";"";"4294967295";"3";"793";"1";"V~O";"1";"0";"BAS";"1";"";"1";"";"null";"0";"0";"0";"0";""
"TexasCases";"provider_5";"Provider 5";"Additional Providers";"reference(10)";"200";"5505";"provider_5";"u_yf_texascases";"2";"10";"provider_5";"Provider 5";"0";"2";"";"4294967295";"4";"793";"1";"V~O";"1";"0";"BAS";"1";"";"1";"";"null";"0";"0";"0";"0";""
"TexasCases";"provider_collections";"Provider Collections";"Collections Summary";"currency(71)";"200";"5776";"provider_collections";"u_yf_texascases";"2";"71";"provider_collections";"Provider Collections";"0";"2";"0";"1.0E+57";"11";"815";"2";"N~O";"1";"0";"BAS";"1";"";"0";"";"null";"0";"0";"0";"0";""
"TexasCases";"provider_invoices";"Provider Invoices";"Collections Summary";"currency(71)";"200";"5775";"provider_invoices";"u_yf_texascases";"2";"71";"provider_invoices";"Provider Invoices";"0";"2";"";"1.0E+57";"9";"815";"2";"N~O";"1";"0";"BAS";"1";"";"1";"";"null";"0";"0";"0";"0";""
"TexasCases";"provider_invoices_balance";"Provider Invoices Balance";"Collections Summary";"currency(71)";"200";"5780";"provider_invoices_balance";"u_yf_texascases";"2";"71";"provider_invoices_balance";"Provider Invoices Balance";"0";"2";"0";"1.0E+57";"15";"815";"2";"N~O";"1";"0";"BAS";"1";"";"0";"";"null";"0";"0";"0";"0";""
"TexasCases";"provider_prior_collections";"Provider Prior Collections";"Collections Summary";"currency(71)";"200";"5778";"provider_prior_collections";"u_yf_texascases";"2";"71";"provider_prior_collections";"Provider Prior Collections";"0";"2";"0";"1.0E+57";"13";"815";"2";"N~O";"1";"0";"BAS";"1";"";"0";"";"null";"0";"0";"0";"0";""
"TexasCases";"ps_1st_disco_set_ds_mfet";"Ps 1st Disco Set - Ds MFET";"Plaintiff Discovery";"(5)";"200";"5586";"ps_1st_disco_set_ds_mfet";"u_yf_texascases";"2";"5";"ps_1st_disco_set_ds_mfet";"Ps 1st Disco Set - Ds MFET";"0";"2";"";"";"3";"799";"1";"D~O";"1";"0";"BAS";"1";"";"0";"";"null";"0";"0";"0";"0";""
"TexasCases";"ps_1_disco_set_agreed_due_date";"Ps 1st Disco Set - Agreed Due Date";"Plaintiff Discovery";"(5)";"200";"5587";"ps_1_disco_set_agreed_due_date";"u_yf_texascases";"2";"5";"ps_1_disco_set_agreed_due_date";"Ps 1st Disco Set - Agreed Due Date";"0";"2";"";"";"4";"799";"1";"D~O";"1";"0";"BAS";"1";"";"0";"";"null";"0";"0";"0";"0";""
"TexasCases";"ps_1_disco_set_ds_mfet_hearing";"Ps 1st Disco Set - Ds MFET Hearing";"Plaintiff Discovery";"(5)";"200";"5588";"ps_1_disco_set_ds_mfet_hearing";"u_yf_texascases";"2";"5";"ps_1_disco_set_ds_mfet_hearing";"Ps 1st Disco Set - Ds MFET Hearing";"0";"2";"";"";"5";"799";"1";"D~O";"1";"0";"BAS";"1";"";"0";"";"null";"0";"0";"0";"0";""
"TexasCases";"ps_1_disco_set_resp_received";"Ps 1st Disco Set - Response Received";"Plaintiff Discovery";"(5)";"200";"5589";"ps_1_disco_set_resp_received";"u_yf_texascases";"2";"5";"ps_1_disco_set_resp_received";"Ps 1st Disco Set - Response Received";"0";"2";"";"";"6";"799";"1";"D~O";"1";"0";"BAS";"1";"";"0";"";"null";"0";"0";"0";"0";""
"TexasCases";"ps_1_disco_set_served";"Ps 1st Disco Set - Served";"Plaintiff Discovery";"(5)";"200";"5590";"ps_1_disco_set_served";"u_yf_texascases";"2";"5";"ps_1_disco_set_served";"Ps 1st Disco Set - Served";"0";"2";"";"";"7";"799";"1";"D~O";"1";"0";"BAS";"1";"";"0";"";"null";"0";"0";"0";"0";""
"TexasCases";"ps_2_disco_set_agree_due_date";"Ps 2nd Disco Set - Agreed Due Date";"Plaintiff Discovery";"(5)";"200";"5592";"ps_2_disco_set_agree_due_date";"u_yf_texascases";"2";"5";"ps_2_disco_set_agree_due_date";"Ps 2nd Disco Set - Agreed Due Date";"0";"2";"";"";"9";"799";"1";"D~O";"1";"0";"BAS";"1";"";"0";"";"null";"0";"0";"0";"0";""
"TexasCases";"ps_2_disco_set_ds_mfet";"Ps 2nd Disco Set - Ds MFET";"Plaintiff Discovery";"(5)";"200";"5591";"ps_2_disco_set_ds_mfet";"u_yf_texascases";"2";"5";"ps_2_disco_set_ds_mfet";"Ps 2nd Disco Set - Ds MFET";"0";"2";"";"";"8";"799";"1";"D~O";"1";"0";"BAS";"1";"";"0";"";"null";"0";"0";"0";"0";""
"TexasCases";"ps_2_disco_set_ds_mfet_hearin";"Ps 2nd Disco Set - Ds MFET Hearing";"Plaintiff Discovery";"(5)";"200";"5593";"ps_2_disco_set_ds_mfet_hearin";"u_yf_texascases";"2";"5";"ps_2_disco_set_ds_mfet_hearin";"Ps 2nd Disco Set - Ds MFET Hearing";"0";"2";"";"";"10";"799";"1";"D~O";"1";"0";"BAS";"1";"";"0";"";"null";"0";"0";"0";"0";""
"TexasCases";"ps_2_disco_set_resp_received";"Ps 2nd Disco Set - Response Received";"Plaintiff Discovery";"(5)";"200";"5594";"ps_2_disco_set_resp_received";"u_yf_texascases";"2";"5";"ps_2_disco_set_resp_received";"Ps 2nd Disco Set - Response Received";"0";"2";"";"";"11";"799";"1";"D~O";"1";"0";"BAS";"1";"";"0";"";"null";"0";"0";"0";"0";""
"TexasCases";"ps_2_disco_set_served";"Ps 2nd Disco Set - Served";"Plaintiff Discovery";"(5)";"200";"5595";"ps_2_disco_set_served";"u_yf_texascases";"2";"5";"ps_2_disco_set_served";"Ps 2nd Disco Set - Served";"0";"2";"";"";"12";"799";"1";"D~O";"1";"0";"BAS";"1";"";"0";"";"null";"0";"0";"0";"0";""
"TexasCases";"ps_3_disco_set_agreed_due_date";"Ps 3rd Disco Set - Agreed Due Date";"Plaintiff Discovery";"(5)";"200";"5597";"ps_3_disco_set_agreed_due_date";"u_yf_texascases";"2";"5";"ps_3_disco_set_agreed_due_date";"Ps 3rd Disco Set - Agreed Due Date";"0";"2";"";"";"14";"799";"1";"D~O";"1";"0";"BAS";"1";"";"0";"";"null";"0";"0";"0";"0";""
"TexasCases";"ps_3_disco_set_ds_mfet";"Ps 3rd Disco Set - Ds MFET";"Plaintiff Discovery";"(5)";"200";"5596";"ps_3_disco_set_ds_mfet";"u_yf_texascases";"2";"5";"ps_3_disco_set_ds_mfet";"Ps 3rd Disco Set - Ds MFET";"0";"2";"";"";"13";"799";"1";"D~O";"1";"0";"BAS";"1";"";"0";"";"null";"0";"0";"0";"0";""
"TexasCases";"ps_3_disco_set_ds_mfet_hearing";"Ps 3rd Disco Set - Ds MFET Hearing";"Plaintiff Discovery";"(5)";"200";"5598";"ps_3_disco_set_ds_mfet_hearing";"u_yf_texascases";"2";"5";"ps_3_disco_set_ds_mfet_hearing";"Ps 3rd Disco Set - Ds MFET Hearing";"0";"2";"";"";"15";"799";"1";"D~O";"1";"0";"BAS";"1";"";"0";"";"null";"0";"0";"0";"0";""
"TexasCases";"ps_3_disco_set_resp_received";"Ps 3rd Disco Set - Response Received";"Plaintiff Discovery";"(5)";"200";"5599";"ps_3_disco_set_resp_received";"u_yf_texascases";"2";"5";"ps_3_disco_set_resp_received";"Ps 3rd Disco Set - Response Received";"0";"2";"";"";"16";"799";"1";"D~O";"1";"0";"BAS";"1";"";"0";"";"null";"0";"0";"0";"0";""
"TexasCases";"ps_3_disco_set_served";"Ps 3rd Disco Set - Served";"Plaintiff Discovery";"(5)";"200";"5600";"ps_3_disco_set_served";"u_yf_texascases";"2";"5";"ps_3_disco_set_served";"Ps 3rd Disco Set - Served";"0";"2";"";"";"17";"799";"1";"D~O";"1";"0";"BAS";"1";"";"0";"";"null";"0";"0";"0";"0";""
"TexasCases";"ps_corporate_rep";"Ps Corporate Rep";"Witnesses";"reference(10)";"200";"5748";"ps_corporate_rep";"u_yf_texascases";"2";"10";"ps_corporate_rep";"Ps Corporate Rep";"0";"2";"";"4294967295";"7";"813";"1";"V~O";"1";"0";"BAS";"1";"";"0";"{"filterId":"205"}";"null";"0";"0";"0";"0";""
"TexasCases";"ps_corp_rep_depo_date";"Ps Corp Rep Depo Date";"Defendant Deposition";"(79)";"200";"5648";"ps_corp_rep_depo_date";"u_yf_texascases";"2";"79";"ps_corp_rep_depo_date";"Ps Corp Rep Depo Date";"0";"2";"";"";"13";"802";"1";"DT~O";"1";"0";"BAS";"1";"";"0";"";"null";"0";"0";"0";"0";""
"TexasCases";"ps_engineer_depo_date";"Ps Engineer Depo Date";"Defendant Deposition";"(79)";"200";"5642";"ps_engineer_depo_date";"u_yf_texascases";"2";"79";"ps_engineer_depo_date";"Ps Engineer Depo Date";"0";"2";"";"";"5";"802";"1";"DT~O";"1";"0";"BAS";"1";"";"0";"";"null";"0";"0";"0";"0";""
"TexasCases";"ps_expert_disco_set_ds_mfet";"Ps Expert Disco Set - Ds MFET";"Plaintiff Discovery";"(5)";"200";"5601";"ps_expert_disco_set_ds_mfet";"u_yf_texascases";"2";"5";"ps_expert_disco_set_ds_mfet";"Ps Expert Disco Set - Ds MFET";"0";"2";"";"";"18";"799";"1";"D~O";"1";"0";"BAS";"1";"";"0";"";"null";"0";"0";"0";"0";""
"TexasCases";"ps_expert_disco_set_served";"Ps Expert Disco Set - Served";"Plaintiff Discovery";"(5)";"200";"5605";"ps_expert_disco_set_served";"u_yf_texascases";"2";"5";"ps_expert_disco_set_served";"Ps Expert Disco Set - Served";"0";"2";"";"";"22";"799";"1";"D~O";"1";"0";"BAS";"1";"";"0";"";"null";"0";"0";"0";"0";""
"TexasCases";"ps_exp_disco_set_agrd_due_date";"Ps Expert Disco Set - Agreed Due Date";"Plaintiff Discovery";"(5)";"200";"5602";"ps_exp_disco_set_agrd_due_date";"u_yf_texascases";"2";"5";"ps_exp_disco_set_agrd_due_date";"Ps Expert Disco Set - Agreed Due Date";"0";"2";"";"";"19";"799";"1";"D~O";"1";"0";"BAS";"1";"";"0";"";"null";"0";"0";"0";"0";""
"TexasCases";"ps_exp_disco_set_ds_mfet_hearg";"Ps Expert Disco Set - Ds MFET Hearing";"Plaintiff Discovery";"(5)";"200";"5603";"ps_exp_disco_set_ds_mfet_hearg";"u_yf_texascases";"2";"5";"ps_exp_disco_set_ds_mfet_hearg";"Ps Expert Disco Set - Ds MFET Hearing";"0";"2";"";"";"20";"799";"1";"D~O";"1";"0";"BAS";"1";"";"0";"";"null";"0";"0";"0";"0";""
"TexasCases";"ps_exp_disco_set_resp_received";"Ps Expert Disco Set - Response Received";"Plaintiff Discovery";"(5)";"200";"5604";"ps_exp_disco_set_resp_received";"u_yf_texascases";"2";"5";"ps_exp_disco_set_resp_received";"Ps Expert Disco Set - Response Received";"0";"2";"";"";"21";"799";"1";"D~O";"1";"0";"BAS";"1";"";"0";"";"null";"0";"0";"0";"0";""
"TexasCases";"ps_insurance_expert_depo_date";"Ps Insurance Expert Depo Date";"Defendant Deposition";"(79)";"200";"5643";"ps_insurance_expert_depo_date";"u_yf_texascases";"2";"79";"ps_insurance_expert_depo_date";"Ps Insurance Expert Depo Date";"0";"2";"";"";"7";"802";"1";"DT~O";"1";"0";"BAS";"1";"";"0";"";"null";"0";"0";"0";"0";""
"TexasCases";"ps_motion_for_extension_of_tim";"Ps Motion For Extension Of Time";"Defendant Discovery";"(5)";"200";"5637";"ps_motion_for_extension_of_tim";"u_yf_texascases";"2";"5";"ps_motion_for_extension_of_tim";"Ps Motion For Extension Of Time";"0";"2";"";"";"10";"801";"1";"D~O";"1";"0";"BAS";"1";"";"0";"";"null";"0";"0";"0";"0";""
"TexasCases";"ps_mpo_corp_rep";"Ps MPO (Corp Rep)";"Defendant Deposition";"(5)";"200";"5647";"ps_mpo_corp_rep";"u_yf_texascases";"2";"5";"ps_mpo_corp_rep";"Ps MPO (Corp Rep)";"0";"2";"";"";"14";"802";"1";"D~O";"1";"0";"BAS";"1";"";"0";"";"null";"0";"0";"0";"0";""
"TexasCases";"ps_mpo_engineer";"Ps MPO (Engineer)";"Defendant Deposition";"(5)";"200";"5641";"ps_mpo_engineer";"u_yf_texascases";"2";"5";"ps_mpo_engineer";"Ps MPO (Engineer)";"0";"2";"";"";"6";"802";"1";"D~O";"1";"0";"BAS";"1";"";"0";"";"null";"0";"0";"0";"0";""
"TexasCases";"ps_mpo_insured";"Ps MPO (Insured)";"Defendant Deposition";"(5)";"200";"5644";"ps_mpo_insured";"u_yf_texascases";"2";"5";"ps_mpo_insured";"Ps MPO (Insured)";"0";"2";"";"";"10";"802";"1";"D~O";"1";"0";"BAS";"1";"";"0";"";"null";"0";"0";"0";"0";""
"TexasCases";"ps_mpo_ins_exp";"Ps MPO (Ins Expert)";"Defendant Deposition";"(5)";"200";"5649";"ps_mpo_ins_exp";"u_yf_texascases";"2";"5";"ps_mpo_ins_exp";"Ps MPO (Ins Expert)";"0";"2";"";"";"8";"802";"1";"D~O";"1";"0";"BAS";"1";"";"0";"";"null";"0";"0";"0";"0";""
"TexasCases";"ps_mpo_plaintiff";"Ps MPO (Plaintiff)";"Defendant Deposition";"(5)";"200";"5639";"ps_mpo_plaintiff";"u_yf_texascases";"2";"5";"ps_mpo_plaintiff";"Ps MPO (Plaintiff)";"0";"2";"";"";"4";"802";"1";"D~O";"1";"0";"BAS";"1";"";"0";"";"null";"0";"0";"0";"0";""
"TexasCases";"ps_mpo_pricing_exp";"Ps MPO (Pricing Expert)";"Defendant Deposition";"(5)";"200";"5650";"ps_mpo_pricing_exp";"u_yf_texascases";"2";"5";"ps_mpo_pricing_exp";"Ps MPO (Pricing Expert)";"0";"2";"";"";"12";"802";"1";"D~O";"1";"0";"BAS";"1";"";"0";"";"null";"0";"0";"0";"0";""
"TexasCases";"ps_msj_drafted";"Ps MSJ Drafted";"Plaintiff MSJ";"(5)";"200";"5665";"ps_msj_drafted";"u_yf_texascases";"2";"5";"ps_msj_drafted";"Ps MSJ Drafted";"0";"2";"";"";"3";"805";"1";"D~O";"1";"0";"BAS";"1";"";"0";"";"null";"0";"0";"0";"0";""
"TexasCases";"ps_msj_filed";"Ps MSJ Filed";"Plaintiff MSJ";"(5)";"200";"5666";"ps_msj_filed";"u_yf_texascases";"2";"5";"ps_msj_filed";"Ps MSJ Filed";"0";"2";"";"";"4";"805";"1";"D~O";"1";"0";"BAS";"1";"";"0";"";"null";"0";"0";"0";"0";""
"TexasCases";"ps_msj_hearing_date";"Ps MSJ Hearing Date";"Plaintiff MSJ";"(5)";"200";"5667";"ps_msj_hearing_date";"u_yf_texascases";"2";"5";"ps_msj_hearing_date";"Ps MSJ Hearing Date";"0";"2";"";"";"5";"805";"1";"D~O";"1";"0";"BAS";"1";"";"0";"";"null";"0";"0";"0";"0";""
"TexasCases";"ps_pricing_expert_depo_date";"Ps Pricing Expert Depo Date";"Defendant Deposition";"(79)";"200";"5646";"ps_pricing_expert_depo_date";"u_yf_texascases";"2";"79";"ps_pricing_expert_depo_date";"Ps Pricing Expert Depo Date";"0";"2";"";"";"11";"802";"1";"DT~O";"1";"0";"BAS";"1";"";"0";"";"null";"0";"0";"0";"0";""
"TexasCases";"ps_response_to_msj_due";"Ps Response to MSJ Due";"Defendant MSJ";"(5)";"200";"5675";"ps_response_to_msj_due";"u_yf_texascases";"2";"5";"ps_response_to_msj_due";"Ps Response to MSJ Due";"0";"2";"";"";"5";"806";"1";"D~O";"1";"0";"BAS";"1";"";"0";"";"null";"0";"0";"0";"0";""
"TexasCases";"ps_response_to_msj_filed";"Ps Response to MSJ Filed";"Defendant MSJ";"(5)";"200";"5676";"ps_response_to_msj_filed";"u_yf_texascases";"2";"5";"ps_response_to_msj_filed";"Ps Response to MSJ Filed";"0";"2";"";"";"6";"806";"1";"D~O";"1";"0";"BAS";"1";"";"0";"";"null";"0";"0";"0";"0";""
"TexasCases";"ptc_small_claims";"PTC (Small Claims)";"Complaint";"(79)";"200";"5573";"ptc_small_claims";"u_yf_texascases";"2";"79";"ptc_small_claims";"PTC (Small Claims)";"0";"2";"";"";"9";"798";"1";"DT~O";"1";"0";"BAS";"1";"";"0";"";"null";"0";"0";"0";"0";""
"TexasCases";"public_adjuster";"Public Adjuster";"LBL_BASIC_INFORMATION";"reference(10)";"200";"5491";"public_adjuster";"u_yf_texascases";"2";"10";"public_adjuster";"Public Adjuster";"0";"2";"";"4294967295";"14";"792";"1";"V~O";"1";"0";"BAS";"1";"";"1";"{"filterId":"282"}";"null";"0";"0";"0";"0";""
"TexasCases";"purchase_price";"Purchase Price";"Collections Summary";"currency(71)";"200";"5771";"purchase_price";"u_yf_texascases";"2";"71";"purchase_price";"Purchase Price";"0";"2";"";"9999999999";"8";"815";"2";"N~O";"1";"0";"BAS";"1";"";"1";"";"null";"0";"0";"0";"0";""
"TexasCases";"recorded_statement_date";"Recorded Statement Date";"Pre-Litigation";"(5)";"200";"5554";"recorded_statement_date";"u_yf_texascases";"2";"5";"recorded_statement_date";"Recorded Statement Date";"0";"2";"";"";"16";"797";"1";"D~O";"1";"0";"BAS";"1";"";"0";"";"null";"0";"0";"0";"0";""
"TexasCases";"recorded_statement_requested";"Recorded Statement Requested";"Pre-Litigation";"(5)";"200";"5553";"recorded_statement_requested";"u_yf_texascases";"2";"5";"recorded_statement_requested";"Recorded Statement Requested";"0";"2";"";"";"15";"797";"2";"D~O";"1";"0";"BAS";"1";"";"0";"";"null";"0";"0";"0";"0";""
"TexasCases";"referral_date";"Referral Date";"Pre-Litigation";"(5)";"200";"5541";"referral_date";"u_yf_texascases";"2";"5";"referral_date";"Referral Date";"0";"2";"";"";"3";"797";"1";"D~O";"1";"0";"BAS";"1";"";"0";"";"null";"0";"0";"0";"0";""
"TexasCases";"release_received";"Release Received";"Settlement";"(5)";"200";"5709";"release_received";"u_yf_texascases";"2";"5";"release_received";"Release Received";"0";"2";"";"";"8";"808";"1";"D~O";"1";"0";"BAS";"1";"";"0";"";"null";"0";"0";"0";"0";""
"TexasCases";"release_sent_to_client";"Release Sent to Client";"Settlement";"(5)";"200";"5701";"release_sent_to_client";"u_yf_texascases";"2";"5";"release_sent_to_client";"Release Sent to Client";"0";"2";"";"";"9";"808";"1";"D~O";"1";"0";"BAS";"1";"";"0";"";"null";"0";"0";"0";"0";""
"TexasCases";"request_4_disco_update_receive";"Request for Disco Update - Received";"Plaintiff Discovery";"(5)";"200";"5607";"request_4_disco_update_receive";"u_yf_texascases";"2";"5";"request_4_disco_update_receive";"Request for Disco Update - Received";"0";"2";"";"";"24";"799";"1";"D~O";"1";"0";"BAS";"1";"";"0";"";"null";"0";"0";"0";"0";""
"TexasCases";"request_4_disco_update_served";"Request for Disco Update - Served";"Plaintiff Discovery";"(5)";"200";"5606";"request_4_disco_update_served";"u_yf_texascases";"2";"5";"request_4_disco_update_served";"Request for Disco Update - Served";"0";"2";"";"";"23";"799";"1";"D~O";"1";"0";"BAS";"1";"";"0";"";"null";"0";"0";"0";"0";""
"TexasCases";"request_for_documents_received";"Request for Documents Received";"Pre-Litigation";"(5)";"200";"5560";"request_for_documents_received";"u_yf_texascases";"2";"5";"request_for_documents_received";"Request for Documents Received";"0";"2";"";"";"21";"797";"1";"D~O";"1";"0";"BAS";"1";"";"0";"";"null";"0";"0";"0";"0";""
"TexasCases";"request_for_documents_response";"Request for Documents Response";"Pre-Litigation";"(5)";"200";"5559";"request_for_documents_response";"u_yf_texascases";"2";"5";"request_for_documents_response";"Request for Documents Response";"0";"2";"";"";"22";"797";"1";"D~O";"1";"0";"BAS";"1";"";"0";"";"null";"0";"0";"0";"0";""
"TexasCases";"response_to_ps_1st_rfps";"Response To Ps 1st RFPs";"Plaintiff Discovery";"(5)";"200";"5609";"response_to_ps_1st_rfps";"u_yf_texascases";"2";"5";"response_to_ps_1st_rfps";"Response To Ps 1st RFPs";"0";"2";"";"";"25";"799";"1";"D~O";"1";"0";"BAS";"1";"";"0";"";"null";"0";"0";"0";"0";""
"TexasCases";"response_to_ps_1st_roggs";"Response to Ps 1st Roggs";"Plaintiff Discovery";"(5)";"200";"5612";"response_to_ps_1st_roggs";"u_yf_texascases";"2";"5";"response_to_ps_1st_roggs";"Response to Ps 1st Roggs";"0";"2";"";"";"28";"799";"1";"D~O";"1";"0";"BAS";"1";"";"0";"";"null";"0";"0";"0";"0";""
"TexasCases";"response_to_ps_2nd_rfps";"Response To Ps 2nd RFPs";"Plaintiff Discovery";"(5)";"200";"5611";"response_to_ps_2nd_rfps";"u_yf_texascases";"2";"5";"response_to_ps_2nd_rfps";"Response To Ps 2nd RFPs";"0";"2";"";"";"27";"799";"1";"D~O";"1";"0";"BAS";"1";"";"0";"";"null";"0";"0";"0";"0";""
"TexasCases";"response_to_ps_2nd_roggs";"Response to Ps 2nd Roggs";"Plaintiff Discovery";"(5)";"200";"5613";"response_to_ps_2nd_roggs";"u_yf_texascases";"2";"5";"response_to_ps_2nd_roggs";"Response to Ps 2nd Roggs";"0";"2";"";"";"29";"799";"1";"D~O";"1";"0";"BAS";"1";"";"0";"";"null";"0";"0";"0";"0";""
"TexasCases";"response_to_ps_rfas";"Response To Ps RFAs";"Plaintiff Discovery";"(5)";"200";"5610";"response_to_ps_rfas";"u_yf_texascases";"2";"5";"response_to_ps_rfas";"Response To Ps RFAs";"0";"2";"";"";"26";"799";"1";"D~O";"1";"0";"BAS";"1";"";"0";"";"null";"0";"0";"0";"0";""
"TexasCases";"retainer_status";"Retainer Status";"LBL_BASIC_INFORMATION";"picklist(16)";"200";"5500";"retainer_status";"u_yf_texascases";"2";"16";"retainer_status";"Retainer Status";"0";"2";"";"255";"27";"792";"1";"V~O";"1";"0";"BAS";"1";"";"0";"";"null";"0";"0";"0";"0";""
"TexasCases";"safe_harbor_letter_received";"Safe Harbor Letter Received";"PFS CRN 57.105";"(5)";"200";"5742";"safe_harbor_letter_received";"u_yf_texascases";"2";"5";"safe_harbor_letter_received";"Safe Harbor Letter Received";"0";"2";"";"";"4";"812";"1";"D~O";"1";"0";"BAS";"1";"";"0";"";"null";"0";"0";"0";"0";""
"TexasCases";"service_of_process";"Service of Process";"Complaint";"(5)";"200";"5570";"service_of_process";"u_yf_texascases";"2";"5";"service_of_process";"Service of Process";"0";"2";"";"";"5";"798";"1";"D~O";"1";"0";"BAS";"1";"";"0";"";"null";"0";"0";"0";"0";""
"TexasCases";"service_types";"Service Types";"Migration";"picklist(16)";"200";"5782";"service_types";"u_yf_texascases";"2";"16";"service_types";"Service Types";"0";"2";"";"255";"26";"816";"1";"V~O";"1";"0";"BAS";"1";"";"0";"";"null";"0";"0";"0";"0";""
"TexasCases";"settlement_af";"Settlement AF";"Migration";"currency(71)";"200";"5792";"settlement_af";"u_yf_texascases";"2";"71";"settlement_af";"Settlement AF";"0";"2";"";"999999999999999999";"25";"816";"1";"N~O";"1";"0";"BAS";"1";"";"0";"";"null";"0";"0";"0";"0";""
"TexasCases";"settlement_amount";"Settlement Amount";"Settlement";"currency(71)";"200";"5699";"settlement_amount";"u_yf_texascases";"2";"71";"settlement_amount";"Settlement Amount";"0";"2";"";"999999999999999999";"3";"808";"1";"N~O";"1";"0";"BAS";"1";"";"1";"";"null";"0";"0";"0";"0";""
"TexasCases";"settlement_costs";"Settlement Costs";"Settlement";"currency(71)";"200";"5707";"settlement_costs";"u_yf_texascases";"2";"71";"settlement_costs";"Settlement Costs";"0";"2";"";"9999999999";"6";"808";"1";"N~O";"1";"0";"BAS";"1";"";"0";"";"null";"0";"0";"0";"0";""
"TexasCases";"settlement_date";"Settlement Date";"Settlement";"(5)";"200";"5698";"settlement_date";"u_yf_texascases";"2";"5";"settlement_date";"Settlement Date";"0";"2";"";"";"4";"808";"1";"D~O";"1";"0";"BAS";"1";"";"1";"";"null";"0";"0";"0";"0";""
"TexasCases";"settlement_notes";"Settlement Notes";"Settlement";"(1)";"200";"5705";"settlement_notes";"u_yf_texascases";"2";"1";"settlement_notes";"Settlement Notes";"0";"2";"";"255";"14";"808";"1";"V~O~LE~255";"1";"0";"BAS";"1";"";"0";"";"null";"0";"0";"0";"0";""
"TexasCases";"settlement_oc_adjuster";"Settlement OC/Adjuster";"Settlement";"reference(10)";"200";"5708";"settlement_oc_adjuster";"u_yf_texascasescf";"2";"10";"settlement_oc_adjuster";"Settlement OC/Adjuster";"0";"2";"";"4294967295";"7";"808";"1";"V~O";"1";"0";"BAS";"1";"";"0";"";"null";"0";"0";"0";"0";""
"TexasCases";"settlement_payment_received";"Settlement Payment Received";"Settlement";"(5)";"200";"5704";"settlement_payment_received";"u_yf_texascases";"2";"5";"settlement_payment_received";"Settlement Payment Received";"0";"2";"";"";"12";"808";"1";"D~O";"1";"0";"BAS";"1";"";"0";"";"null";"0";"0";"0";"0";""
"TexasCases";"settlement_status";"Settlement Status";"Settlement";"picklist(16)";"200";"5697";"settlement_status";"u_yf_texascases";"2";"16";"settlement_status";"Settlement Status";"0";"2";"";"255";"1";"808";"1";"V~O";"1";"0";"BAS";"1";"";"0";"";"null";"0";"0";"0";"0";""
"TexasCases";"settlement_type";"Settlement Type";"Settlement";"picklist(16)";"200";"5700";"settlement_type";"u_yf_texascases";"2";"16";"settlement_type";"Settlement Type";"0";"2";"";"255";"13";"808";"1";"V~O";"1";"0";"BAS";"1";"";"0";"";"null";"0";"0";"0";"0";""
"TexasCases";"settler";"Settler";"Attorneys";"owner(53)";"200";"5539";"settler";"u_yf_texascases";"2";"53";"settler";"Settler";"0";"2";"";"4294967295";"3";"796";"1";"V~O";"1";"0";"BAS";"1";"";"0";"";"null";"0";"0";"0";"0";""
