"profilename";"tablabel";"operation_name";"has_access";"profileid";"tabid";"operation";"permissions"
"Senior litigation manager";"Courts";"Edit";"1";"22";"145";"1";"0"
"Senior litigation manager";"Courts";"Delete";"0";"22";"145";"2";"1"
"Senior litigation manager";"Courts";"Create";"1";"22";"145";"7";"0"
"Senior litigation manager";"Document Package Sources";"View";"1";"22";"162";"0";"0"
"Senior litigation manager";"Document Package Sources";"Edit";"1";"22";"162";"1";"0"
"Senior litigation manager";"Document Package Sources";"Delete";"0";"22";"162";"2";"1"
"Senior litigation manager";"Document Package Sources";"Create";"1";"22";"162";"7";"0"
"Senior litigation manager";"Document Packages";"View";"1";"22";"158";"0";"0"
"Senior litigation manager";"Document Packages";"Edit";"1";"22";"158";"1";"0"
"Senior litigation manager";"Document Packages";"Delete";"0";"22";"158";"2";"1"
"Senior litigation manager";"Document Packages";"Create";"1";"22";"158";"7";"0"
"Senior litigation manager";"Document Templates";"View";"1";"22";"157";"0";"0"
"Senior litigation manager";"Document Templates";"Edit";"1";"22";"157";"1";"0"
"Senior litigation manager";"Document Templates";"Delete";"0";"22";"157";"2";"1"
"Senior litigation manager";"Document Templates";"Create";"1";"22";"157";"7";"0"
"Senior litigation manager";"Document Types";"View";"1";"22";"161";"0";"0"
"Senior litigation manager";"Document Types";"Edit";"1";"22";"161";"1";"0"
"Senior litigation manager";"Document Types";"Delete";"0";"22";"161";"2";"1"
"Senior litigation manager";"Document Types";"Create";"1";"22";"161";"7";"0"
"Senior litigation manager";"Documents";"View";"1";"22";"8";"0";"0"
"Senior litigation manager";"Documents";"Edit";"1";"22";"8";"1";"0"
"Senior litigation manager";"Documents";"Delete";"0";"22";"8";"2";"1"
"Senior litigation manager";"Documents";"Create";"1";"22";"8";"7";"0"
"Senior litigation manager";"DotsPBIReports";"View";"1";"22";"184";"0";"0"
"Senior litigation manager";"DotsPBIReports";"Edit";"1";"22";"184";"1";"0"
"Senior litigation manager";"DotsPBIReports";"Delete";"0";"22";"184";"2";"1"
"Senior litigation manager";"DotsPBIReports";"Create";"1";"22";"184";"7";"0"
"Senior litigation manager";"Dropbox Destinations";"View";"1";"22";"185";"0";"0"
"Senior litigation manager";"Dropbox Destinations";"Edit";"1";"22";"185";"1";"0"
"Senior litigation manager";"Dropbox Destinations";"Delete";"0";"22";"185";"2";"1"
"Senior litigation manager";"Dropbox Destinations";"Create";"1";"22";"185";"7";"0"
"Senior litigation manager";"EmailTemplates";"View";"1";"22";"112";"0";"0"
"Senior litigation manager";"EmailTemplates";"Edit";"1";"22";"112";"1";"0"
"Senior litigation manager";"EmailTemplates";"Delete";"0";"22";"112";"2";"1"
"Senior litigation manager";"EmailTemplates";"Create";"1";"22";"112";"7";"0"
"Senior litigation manager";"Help Info";"View";"1";"22";"194";"0";"0"
"Senior litigation manager";"Help Info";"Edit";"1";"22";"194";"1";"0"
"Senior litigation manager";"Help Info";"Delete";"0";"22";"194";"2";"1"
"Senior litigation manager";"Help Info";"Create";"1";"22";"194";"7";"0"
"Senior litigation manager";"HO Claimed Invoices";"View";"1";"22";"187";"0";"0"
"Senior litigation manager";"HO Claimed Invoices";"Edit";"1";"22";"187";"1";"0"
"Senior litigation manager";"HO Claimed Invoices";"Delete";"0";"22";"187";"2";"1"
"Senior litigation manager";"HO Claimed Invoices";"Create";"1";"22";"187";"7";"0"
"Senior litigation manager";"Insurance Companies";"View";"1";"22";"168";"0";"0"
"Senior litigation manager";"Insurance Companies";"Edit";"1";"22";"168";"1";"0"
"Senior litigation manager";"Insurance Companies";"Delete";"0";"22";"168";"2";"1"
"Senior litigation manager";"Insurance Companies";"Create";"1";"22";"168";"7";"0"
"Senior litigation manager";"Insurance Company Aliases";"View";"1";"22";"180";"0";"0"
"Senior litigation manager";"Insurance Company Aliases";"Edit";"1";"22";"180";"1";"0"
"Senior litigation manager";"Insurance Company Aliases";"Delete";"0";"22";"180";"2";"1"
"Senior litigation manager";"Insurance Company Aliases";"Create";"1";"22";"180";"7";"0"
"Senior litigation manager";"Insureds";"View";"1";"22";"167";"0";"0"
"Senior litigation manager";"Insureds";"Edit";"1";"22";"167";"1";"0"
"Senior litigation manager";"Insureds";"Delete";"0";"22";"167";"2";"1"
"Senior litigation manager";"Insureds";"Create";"1";"22";"167";"7";"0"
"Senior litigation manager";"Investors";"View";"1";"22";"146";"0";"0"
"Senior litigation manager";"Investors";"Edit";"1";"22";"146";"1";"0"
"Senior litigation manager";"Investors";"Delete";"0";"22";"146";"2";"1"
"Senior litigation manager";"Investors";"Create";"1";"22";"146";"7";"0"
"Senior litigation manager";"Judges";"View";"1";"22";"174";"0";"0"
"Senior litigation manager";"Judges";"Edit";"1";"22";"174";"1";"0"
"Senior litigation manager";"Judges";"Delete";"0";"22";"174";"2";"1"
"Senior litigation manager";"Judges";"Create";"1";"22";"174";"7";"0"
"Senior litigation manager";"Law Firm Aliases";"View";"1";"22";"189";"0";"0"
"Senior litigation manager";"Law Firm Aliases";"Edit";"1";"22";"189";"1";"0"
"Senior litigation manager";"Law Firm Aliases";"Delete";"0";"22";"189";"2";"1"
"Senior litigation manager";"Law Firm Aliases";"Create";"1";"22";"189";"7";"0"
"Senior litigation manager";"Law Firms";"View";"1";"22";"188";"0";"0"
"Senior litigation manager";"Law Firms";"Edit";"1";"22";"188";"1";"0"
"Senior litigation manager";"Law Firms";"Delete";"0";"22";"188";"2";"1"
"Senior litigation manager";"Law Firms";"Create";"1";"22";"188";"7";"0"
"Senior litigation manager";"Leads";"View";"1";"22";"178";"0";"0"
"Senior litigation manager";"Leads";"Edit";"1";"22";"178";"1";"0"
"Senior litigation manager";"Leads";"Delete";"0";"22";"178";"2";"1"
"Senior litigation manager";"Leads";"Create";"1";"22";"178";"7";"0"
"Senior litigation manager";"Litigation Contacts";"View";"1";"22";"191";"0";"0"
"Senior litigation manager";"Litigation Contacts";"Edit";"1";"22";"191";"1";"0"
"Senior litigation manager";"Litigation Contacts";"Delete";"0";"22";"191";"2";"1"
"Senior litigation manager";"Litigation Contacts";"Create";"1";"22";"191";"7";"0"
"Senior litigation manager";"Litigation Costs";"View";"1";"22";"186";"0";"0"
"Senior litigation manager";"Litigation Costs";"Edit";"1";"22";"186";"1";"0"
"Senior litigation manager";"Litigation Costs";"Delete";"0";"22";"186";"2";"1"
"Senior litigation manager";"Litigation Costs";"Create";"1";"22";"186";"7";"0"
"Senior litigation manager";"Mortgage Companies";"View";"1";"22";"190";"0";"0"
"Senior litigation manager";"Mortgage Companies";"Edit";"1";"22";"190";"1";"0"
"Senior litigation manager";"Mortgage Companies";"Delete";"0";"22";"190";"2";"1"
"Senior litigation manager";"Mortgage Companies";"Create";"1";"22";"190";"7";"0"
"Senior litigation manager";"Notification";"View";"1";"22";"111";"0";"0"
"Senior litigation manager";"Notification";"Edit";"1";"22";"111";"1";"0"
"Senior litigation manager";"Notification";"Delete";"0";"22";"111";"2";"1"
"Senior litigation manager";"Notification";"Create";"1";"22";"111";"7";"0"
"Senior litigation manager";"OSSMailView";"View";"1";"22";"54";"0";"0"
"Senior litigation manager";"OSSMailView";"Edit";"1";"22";"54";"1";"0"
"Senior litigation manager";"OSSMailView";"Delete";"0";"22";"54";"2";"1"
"Senior litigation manager";"OSSMailView";"Create";"1";"22";"54";"7";"0"
"Senior litigation manager";"OSSTimeControl";"View";"1";"22";"51";"0";"0"
"Senior litigation manager";"OSSTimeControl";"Edit";"1";"22";"51";"1";"0"
"Senior litigation manager";"OSSTimeControl";"Delete";"0";"22";"51";"2";"1"
"Senior litigation manager";"OSSTimeControl";"Create";"1";"22";"51";"7";"0"
"Senior litigation manager";"Package Email Variants";"View";"1";"22";"163";"0";"0"
"Senior litigation manager";"Package Email Variants";"Edit";"1";"22";"163";"1";"0"
"Senior litigation manager";"Package Email Variants";"Delete";"0";"22";"163";"2";"1"
"Senior litigation manager";"Package Email Variants";"Create";"1";"22";"163";"7";"0"
"Senior litigation manager";"Partial Settlements";"View";"1";"22";"192";"0";"0"
"Senior litigation manager";"Partial Settlements";"Edit";"1";"22";"192";"1";"0"
"Senior litigation manager";"Partial Settlements";"Delete";"0";"22";"192";"2";"1"
"Senior litigation manager";"Partial Settlements";"Create";"1";"22";"192";"7";"0"
"Senior litigation manager";"Partners Portal Activity";"View";"1";"22";"197";"0";"0"
"Senior litigation manager";"Partners Portal Activity";"Edit";"1";"22";"197";"1";"0"
"Senior litigation manager";"Partners Portal Activity";"Delete";"0";"22";"197";"2";"1"
"Senior litigation manager";"Partners Portal Activity";"Create";"1";"22";"197";"7";"0"
"Senior litigation manager";"Payments";"View";"1";"22";"147";"0";"0"
"Senior litigation manager";"Payments";"Edit";"1";"22";"147";"1";"0"
"Senior litigation manager";"Payments";"Delete";"0";"22";"147";"2";"1"
"Senior litigation manager";"Payments";"Create";"1";"22";"147";"7";"0"
"Senior litigation manager";"Placeholders";"View";"1";"22";"165";"0";"0"
"Senior litigation manager";"Placeholders";"Edit";"1";"22";"165";"1";"0"
"Senior litigation manager";"Placeholders";"Delete";"0";"22";"165";"2";"1"
"Senior litigation manager";"Placeholders";"Create";"1";"22";"165";"7";"0"
"Senior litigation manager";"Portfolio Purchases";"View";"1";"22";"154";"0";"0"
"Senior litigation manager";"Portfolio Purchases";"Edit";"1";"22";"154";"1";"0"
"Senior litigation manager";"Portfolio Purchases";"Delete";"0";"22";"154";"2";"1"
"Senior litigation manager";"Portfolio Purchases";"Create";"1";"22";"154";"7";"0"
"Senior litigation manager";"Portfolios";"View";"1";"22";"138";"0";"0"
"Senior litigation manager";"Portfolios";"Edit";"1";"22";"138";"1";"0"
"Senior litigation manager";"Portfolios";"Delete";"0";"22";"138";"2";"1"
"Senior litigation manager";"Portfolios";"Create";"1";"22";"138";"7";"0"
"Senior litigation manager";"Program Algorithms";"View";"1";"22";"193";"0";"0"
"Senior litigation manager";"Program Algorithms";"Edit";"1";"22";"193";"1";"0"
"Senior litigation manager";"Program Algorithms";"Delete";"0";"22";"193";"2";"1"
"Senior litigation manager";"Program Algorithms";"Create";"1";"22";"193";"7";"0"
"Senior litigation manager";"Programs";"View";"1";"22";"144";"0";"0"
"Senior litigation manager";"Programs";"Edit";"1";"22";"144";"1";"0"
"Senior litigation manager";"Programs";"Delete";"0";"22";"144";"2";"1"
"Senior litigation manager";"Programs";"Create";"1";"22";"144";"7";"0"
"Senior litigation manager";"Provider Contacts";"View";"1";"22";"136";"0";"0"
"Senior litigation manager";"Provider Contacts";"Edit";"1";"22";"136";"1";"0"
"Senior litigation manager";"Provider Contacts";"Delete";"0";"22";"136";"2";"1"
"Senior litigation manager";"Provider Contacts";"Create";"1";"22";"136";"7";"0"
"Senior litigation manager";"Provider Eligibility";"View";"1";"22";"141";"0";"0"
"Senior litigation manager";"Provider Eligibility";"Edit";"1";"22";"141";"1";"0"
"Senior litigation manager";"Provider Eligibility";"Delete";"0";"22";"141";"2";"1"
"Senior litigation manager";"Provider Eligibility";"Create";"1";"22";"141";"7";"0"
"Senior litigation manager";"Provider Eligibility Conf";"View";"1";"22";"140";"0";"0"
"Senior litigation manager";"Provider Eligibility Conf";"Edit";"1";"22";"140";"1";"0"
"Senior litigation manager";"Provider Eligibility Conf";"Delete";"0";"22";"140";"2";"1"
"Senior litigation manager";"Provider Eligibility Conf";"Create";"1";"22";"140";"7";"0"
"Senior litigation manager";"Provider Licenses";"View";"1";"22";"150";"0";"0"
"Senior litigation manager";"Provider Licenses";"Edit";"1";"22";"150";"1";"0"
"Senior litigation manager";"Provider Licenses";"Delete";"0";"22";"150";"2";"1"
"Senior litigation manager";"Provider Licenses";"Create";"1";"22";"150";"7";"0"
"Senior litigation manager";"Provider References";"View";"1";"22";"137";"0";"0"
"Senior litigation manager";"Provider References";"Edit";"1";"22";"137";"1";"0"
"Senior litigation manager";"Provider References";"Delete";"0";"22";"137";"2";"1"
"Senior litigation manager";"Provider References";"Create";"1";"22";"137";"7";"0"
"Senior litigation manager";"Providers";"View";"1";"22";"135";"0";"0"
"Senior litigation manager";"Providers";"Edit";"1";"22";"135";"1";"0"
"Senior litigation manager";"Providers";"Delete";"0";"22";"135";"2";"1"
"Senior litigation manager";"Providers";"Create";"1";"22";"135";"7";"0"
"Senior litigation manager";"Similar Cases";"View";"1";"22";"176";"0";"0"
"Senior litigation manager";"Similar Cases";"Edit";"1";"22";"176";"1";"0"
"Senior litigation manager";"Similar Cases";"Delete";"0";"22";"176";"2";"1"
"Senior litigation manager";"Similar Cases";"Create";"1";"22";"176";"7";"0"
"Senior litigation manager";"Similar Claims";"View";"1";"22";"169";"0";"0"
"Senior litigation manager";"Similar Claims";"Edit";"1";"22";"169";"1";"0"
"Senior litigation manager";"Similar Claims";"Delete";"0";"22";"169";"2";"1"
"Senior litigation manager";"Similar Claims";"Create";"1";"22";"169";"7";"0"
"Senior litigation manager";"Similar Texas Cases";"View";"1";"22";"199";"0";"0"
"Senior litigation manager";"Similar Texas Cases";"Edit";"1";"22";"199";"1";"0"
"Senior litigation manager";"Similar Texas Cases";"Delete";"0";"22";"199";"2";"1"
"Senior litigation manager";"Similar Texas Cases";"Create";"1";"22";"199";"7";"0"
"Senior litigation manager";"System Parameters";"View";"1";"22";"171";"0";"0"
"Senior litigation manager";"System Parameters";"Edit";"1";"22";"171";"1";"0"
"Senior litigation manager";"System Parameters";"Delete";"0";"22";"171";"2";"1"
"Senior litigation manager";"System Parameters";"Create";"1";"22";"171";"7";"0"
"Senior litigation manager";"Tasks";"View";"1";"22";"179";"0";"0"
"Senior litigation manager";"Tasks";"Edit";"1";"22";"179";"1";"0"
"Senior litigation manager";"Tasks";"Delete";"0";"22";"179";"2";"1"
"Senior litigation manager";"Tasks";"Create";"1";"22";"179";"7";"0"
"Senior litigation manager";"test adv";"View";"1";"22";"151";"0";"0"
"Senior litigation manager";"test adv";"Edit";"1";"22";"151";"1";"0"
"Senior litigation manager";"test adv";"Delete";"0";"22";"151";"2";"1"
"Senior litigation manager";"test adv";"Create";"1";"22";"151";"7";"0"
"Senior litigation manager";"User Groups";"View";"1";"22";"181";"0";"0"
"Senior litigation manager";"User Groups";"Edit";"1";"22";"181";"1";"0"
"Senior litigation manager";"User Groups";"Delete";"0";"22";"181";"2";"1"
"Senior litigation manager";"User Groups";"Create";"1";"22";"181";"7";"0"
"Texas PA";"Adjusters";"View";"1";"26";"175";"0";"0"
"Texas PA";"Adjusters";"Edit";"1";"26";"175";"1";"0"
"Texas PA";"Adjusters";"Delete";"0";"26";"175";"2";"1"
"Texas PA";"Adjusters";"Create";"1";"26";"175";"7";"0"
"Texas PA";"Attorneys";"View";"1";"26";"149";"0";"0"
"Texas PA";"Attorneys";"Edit";"1";"26";"149";"1";"0"
"Texas PA";"Attorneys";"Delete";"0";"26";"149";"2";"1"
"Texas PA";"Attorneys";"Create";"1";"26";"149";"7";"0"
"Texas PA";"Batch Errors";"View";"1";"26";"155";"0";"0"
"Texas PA";"Batch Errors";"Edit";"1";"26";"155";"1";"0"
"Texas PA";"Batch Errors";"Delete";"0";"26";"155";"2";"1"
"Texas PA";"Batch Errors";"Create";"1";"26";"155";"7";"0"
"Texas PA";"Batch Tasks";"View";"1";"26";"166";"0";"0"
"Texas PA";"Batch Tasks";"Edit";"1";"26";"166";"1";"0"
"Texas PA";"Batch Tasks";"Delete";"0";"26";"166";"2";"1"
"Texas PA";"Batch Tasks";"Create";"1";"26";"166";"7";"0"
"Texas PA";"Calendar";"View";"1";"26";"9";"0";"0"
"Texas PA";"Calendar";"Edit";"1";"26";"9";"1";"0"
"Texas PA";"Calendar";"Delete";"0";"26";"9";"2";"1"
"Texas PA";"Calendar";"Create";"1";"26";"9";"7";"0"
"Texas PA";"Case Handlers";"View";"1";"26";"164";"0";"0"
"Texas PA";"Case Handlers";"Edit";"0";"26";"164";"1";"1"
"Texas PA";"Case Handlers";"Delete";"0";"26";"164";"2";"1"
"Texas PA";"Case Handlers";"Create";"0";"26";"164";"7";"1"
"Texas PA";"Claims";"View";"1";"26";"139";"0";"0"
"Texas PA";"Claims";"Edit";"1";"26";"139";"1";"0"
"Texas PA";"Claims";"Delete";"0";"26";"139";"2";"1"
"Texas PA";"Claims";"Create";"1";"26";"139";"7";"0"
"Texas PA";"Claims Documents Upload";"View";"1";"26";"201";"0";"0"
"Texas PA";"Claims Documents Upload";"Edit";"1";"26";"201";"1";"0"
"Texas PA";"Claims Documents Upload";"Delete";"0";"26";"201";"2";"1"
"Texas PA";"Claims Documents Upload";"Create";"1";"26";"201";"7";"0"
"Texas PA";"Collections";"View";"1";"26";"170";"0";"0"
"Texas PA";"Collections";"Edit";"1";"26";"170";"1";"0"
"Texas PA";"Collections";"Delete";"0";"26";"170";"2";"1"
"Texas PA";"Collections";"Create";"1";"26";"170";"7";"0"
"Texas PA";"Comments";"View";"1";"26";"40";"0";"0"
"Texas PA";"Comments";"Edit";"1";"26";"40";"1";"0"
"Texas PA";"Comments";"Delete";"0";"26";"40";"2";"1"
"Texas PA";"Comments";"Create";"1";"26";"40";"7";"0"
"Texas PA";"Contacts";"View";"1";"26";"177";"0";"0"
"Texas PA";"Contacts";"Edit";"1";"26";"177";"1";"0"
"Texas PA";"Contacts";"Delete";"0";"26";"177";"2";"1"
"Texas PA";"Contacts";"Create";"1";"26";"177";"7";"0"
"Texas PA";"Counties";"View";"1";"26";"173";"0";"0"
"Texas PA";"Counties";"Edit";"1";"26";"173";"1";"0"
"Texas PA";"Counties";"Delete";"0";"26";"173";"2";"1"
"Texas PA";"Counties";"Create";"1";"26";"173";"7";"0"
"Texas PA";"Courts";"View";"1";"26";"145";"0";"0"
"Texas PA";"Courts";"Edit";"1";"26";"145";"1";"0"
"Texas PA";"Courts";"Delete";"0";"26";"145";"2";"1"
"Texas PA";"Courts";"Create";"1";"26";"145";"7";"0"
"Texas PA";"Document Package Sources";"View";"1";"26";"162";"0";"0"
"Texas PA";"Document Package Sources";"Edit";"0";"26";"162";"1";"1"
"Texas PA";"Document Package Sources";"Delete";"0";"26";"162";"2";"1"
"Texas PA";"Document Package Sources";"Create";"0";"26";"162";"7";"1"
"Texas PA";"Document Packages";"View";"1";"26";"158";"0";"0"
"Texas PA";"Document Packages";"Edit";"0";"26";"158";"1";"1"
"Texas PA";"Document Packages";"Delete";"0";"26";"158";"2";"1"
"Texas PA";"Document Packages";"Create";"0";"26";"158";"7";"1"
"Texas PA";"Document Templates";"View";"1";"26";"157";"0";"0"
"Texas PA";"Document Templates";"Edit";"0";"26";"157";"1";"1"
"Texas PA";"Document Templates";"Delete";"0";"26";"157";"2";"1"
"Texas PA";"Document Templates";"Create";"0";"26";"157";"7";"1"
"Texas PA";"Document Types";"View";"1";"26";"161";"0";"0"
"Texas PA";"Document Types";"Edit";"0";"26";"161";"1";"1"
"Texas PA";"Document Types";"Delete";"0";"26";"161";"2";"1"
"Texas PA";"Document Types";"Create";"0";"26";"161";"7";"1"
"Texas PA";"Documents";"View";"1";"26";"8";"0";"0"
"Texas PA";"Documents";"Edit";"1";"26";"8";"1";"0"
"Texas PA";"Documents";"Delete";"0";"26";"8";"2";"1"
"Texas PA";"Documents";"Create";"1";"26";"8";"7";"0"
"Texas PA";"DotsPBIReports";"View";"1";"26";"184";"0";"0"
"Texas PA";"DotsPBIReports";"Edit";"1";"26";"184";"1";"0"
"Texas PA";"DotsPBIReports";"Delete";"0";"26";"184";"2";"1"
"Texas PA";"DotsPBIReports";"Create";"1";"26";"184";"7";"0"
"Texas PA";"Dropbox Destinations";"View";"1";"26";"185";"0";"0"
"Texas PA";"Dropbox Destinations";"Edit";"1";"26";"185";"1";"0"
"Texas PA";"Dropbox Destinations";"Delete";"0";"26";"185";"2";"1"
"Texas PA";"Dropbox Destinations";"Create";"1";"26";"185";"7";"0"
"Texas PA";"Help Info";"View";"1";"26";"194";"0";"0"
"Texas PA";"Help Info";"Edit";"1";"26";"194";"1";"0"
"Texas PA";"Help Info";"Delete";"0";"26";"194";"2";"1"
"Texas PA";"Help Info";"Create";"1";"26";"194";"7";"0"
"Texas PA";"HO Claimed Invoices";"View";"1";"26";"187";"0";"0"
"Texas PA";"HO Claimed Invoices";"Edit";"1";"26";"187";"1";"0"
"Texas PA";"HO Claimed Invoices";"Delete";"0";"26";"187";"2";"1"
"Texas PA";"HO Claimed Invoices";"Create";"1";"26";"187";"7";"0"
"Texas PA";"Insurance Companies";"View";"1";"26";"168";"0";"0"
"Texas PA";"Insurance Companies";"Edit";"1";"26";"168";"1";"0"
"Texas PA";"Insurance Companies";"Delete";"0";"26";"168";"2";"1"
"Texas PA";"Insurance Companies";"Create";"1";"26";"168";"7";"0"
"Texas PA";"Insurance Company Aliases";"View";"1";"26";"180";"0";"0"
"Texas PA";"Insurance Company Aliases";"Edit";"1";"26";"180";"1";"0"
"Texas PA";"Insurance Company Aliases";"Delete";"0";"26";"180";"2";"1"
"Texas PA";"Insurance Company Aliases";"Create";"1";"26";"180";"7";"0"
"Texas PA";"Insureds";"View";"1";"26";"167";"0";"0"
"Texas PA";"Insureds";"Edit";"1";"26";"167";"1";"0"
"Texas PA";"Insureds";"Delete";"0";"26";"167";"2";"1"
"Texas PA";"Insureds";"Create";"1";"26";"167";"7";"0"
"Texas PA";"Judges";"View";"1";"26";"174";"0";"0"
"Texas PA";"Judges";"Edit";"1";"26";"174";"1";"0"
"Texas PA";"Judges";"Delete";"0";"26";"174";"2";"1"
"Texas PA";"Judges";"Create";"1";"26";"174";"7";"0"
"Texas PA";"Law Firm Aliases";"View";"1";"26";"189";"0";"0"
"Texas PA";"Law Firm Aliases";"Edit";"1";"26";"189";"1";"0"
"Texas PA";"Law Firm Aliases";"Delete";"0";"26";"189";"2";"1"
"Texas PA";"Law Firm Aliases";"Create";"1";"26";"189";"7";"0"
"Texas PA";"Law Firms";"View";"1";"26";"188";"0";"0"
"Texas PA";"Law Firms";"Edit";"1";"26";"188";"1";"0"
"Texas PA";"Law Firms";"Delete";"0";"26";"188";"2";"1"
"Texas PA";"Law Firms";"Create";"1";"26";"188";"7";"0"
"Texas PA";"Leads";"View";"1";"26";"178";"0";"0"
"Texas PA";"Leads";"Edit";"1";"26";"178";"1";"0"
"Texas PA";"Leads";"Delete";"0";"26";"178";"2";"1"
"Texas PA";"Leads";"Create";"1";"26";"178";"7";"0"
"Texas PA";"Litigation Contacts";"View";"1";"26";"191";"0";"0"
"Texas PA";"Litigation Contacts";"Edit";"1";"26";"191";"1";"0"
"Texas PA";"Litigation Contacts";"Delete";"0";"26";"191";"2";"1"
"Texas PA";"Litigation Contacts";"Create";"1";"26";"191";"7";"0"
"Texas PA";"Litigation Costs";"View";"1";"26";"186";"0";"0"
"Texas PA";"Litigation Costs";"Edit";"1";"26";"186";"1";"0"
"Texas PA";"Litigation Costs";"Delete";"0";"26";"186";"2";"1"
"Texas PA";"Litigation Costs";"Create";"1";"26";"186";"7";"0"
"Texas PA";"Mortgage Companies";"View";"1";"26";"190";"0";"0"
"Texas PA";"Mortgage Companies";"Edit";"1";"26";"190";"1";"0"
"Texas PA";"Mortgage Companies";"Delete";"0";"26";"190";"2";"1"
"Texas PA";"Mortgage Companies";"Create";"1";"26";"190";"7";"0"
"Texas PA";"Notification";"View";"1";"26";"111";"0";"0"
"Texas PA";"Notification";"Edit";"1";"26";"111";"1";"0"
"Texas PA";"Notification";"Delete";"0";"26";"111";"2";"1"
"Texas PA";"Notification";"Create";"1";"26";"111";"7";"0"
"Texas PA";"OSSMailView";"View";"1";"26";"54";"0";"0"
"Texas PA";"OSSMailView";"Edit";"1";"26";"54";"1";"0"
"Texas PA";"OSSMailView";"Delete";"0";"26";"54";"2";"1"
"Texas PA";"OSSMailView";"Create";"1";"26";"54";"7";"0"
"Texas PA";"Package Email Variants";"View";"1";"26";"163";"0";"0"
"Texas PA";"Package Email Variants";"Edit";"0";"26";"163";"1";"1"
"Texas PA";"Package Email Variants";"Delete";"0";"26";"163";"2";"1"
"Texas PA";"Package Email Variants";"Create";"0";"26";"163";"7";"1"
"Texas PA";"Partial Settlements";"View";"1";"26";"192";"0";"0"
"Texas PA";"Partial Settlements";"Edit";"1";"26";"192";"1";"0"
"Texas PA";"Partial Settlements";"Delete";"0";"26";"192";"2";"1"
"Texas PA";"Partial Settlements";"Create";"1";"26";"192";"7";"0"
"Texas PA";"Partners Portal Activity";"View";"1";"26";"197";"0";"0"
"Texas PA";"Partners Portal Activity";"Edit";"1";"26";"197";"1";"0"
"Texas PA";"Partners Portal Activity";"Delete";"0";"26";"197";"2";"1"
"Texas PA";"Partners Portal Activity";"Create";"1";"26";"197";"7";"0"
"Texas PA";"Portfolio Purchases";"View";"1";"26";"154";"0";"0"
"Texas PA";"Portfolio Purchases";"Edit";"0";"26";"154";"1";"1"
"Texas PA";"Portfolio Purchases";"Delete";"0";"26";"154";"2";"1"
"Texas PA";"Portfolio Purchases";"Create";"0";"26";"154";"7";"1"
"Texas PA";"Portfolios";"View";"1";"26";"138";"0";"0"
"Texas PA";"Portfolios";"Edit";"0";"26";"138";"1";"1"
"Texas PA";"Portfolios";"Delete";"0";"26";"138";"2";"1"
"Texas PA";"Portfolios";"Create";"0";"26";"138";"7";"1"
"Texas PA";"Program Algorithms";"View";"1";"26";"193";"0";"0"
"Texas PA";"Program Algorithms";"Edit";"1";"26";"193";"1";"0"
"Texas PA";"Program Algorithms";"Delete";"0";"26";"193";"2";"1"
"Texas PA";"Program Algorithms";"Create";"1";"26";"193";"7";"0"
"Texas PA";"Provider Contacts";"View";"1";"26";"136";"0";"0"
"Texas PA";"Provider Contacts";"Edit";"0";"26";"136";"1";"1"
"Texas PA";"Provider Contacts";"Delete";"0";"26";"136";"2";"1"
"Texas PA";"Provider Contacts";"Create";"0";"26";"136";"7";"1"
"Texas PA";"Provider Eligibility";"View";"1";"26";"141";"0";"0"
"Texas PA";"Provider Eligibility";"Edit";"0";"26";"141";"1";"1"
"Texas PA";"Provider Eligibility";"Delete";"0";"26";"141";"2";"1"
"Texas PA";"Provider Eligibility";"Create";"0";"26";"141";"7";"1"
"Texas PA";"Provider Eligibility Conf";"View";"1";"26";"140";"0";"0"
"Texas PA";"Provider Eligibility Conf";"Edit";"0";"26";"140";"1";"1"
"Texas PA";"Provider Eligibility Conf";"Delete";"0";"26";"140";"2";"1"
"Texas PA";"Provider Eligibility Conf";"Create";"0";"26";"140";"7";"1"
"Texas PA";"Provider Licenses";"View";"1";"26";"150";"0";"0"
"Texas PA";"Provider Licenses";"Edit";"0";"26";"150";"1";"1"
"Texas PA";"Provider Licenses";"Delete";"0";"26";"150";"2";"1"
"Texas PA";"Provider Licenses";"Create";"0";"26";"150";"7";"1"
"Texas PA";"Provider References";"View";"1";"26";"137";"0";"0"
"Texas PA";"Provider References";"Edit";"0";"26";"137";"1";"1"
"Texas PA";"Provider References";"Delete";"0";"26";"137";"2";"1"
"Texas PA";"Provider References";"Create";"0";"26";"137";"7";"1"
"Texas PA";"Providers";"View";"1";"26";"135";"0";"0"
"Texas PA";"Providers";"Edit";"0";"26";"135";"1";"1"
"Texas PA";"Providers";"Delete";"0";"26";"135";"2";"1"
"Texas PA";"Providers";"Create";"0";"26";"135";"7";"1"
"Texas PA";"Similar Cases";"View";"1";"26";"176";"0";"0"
"Texas PA";"Similar Cases";"Edit";"0";"26";"176";"1";"1"
"Texas PA";"Similar Cases";"Delete";"0";"26";"176";"2";"1"
"Texas PA";"Similar Cases";"Create";"0";"26";"176";"7";"1"
"Texas PA";"Similar Texas Cases";"View";"1";"26";"199";"0";"0"
"Texas PA";"Similar Texas Cases";"Edit";"1";"26";"199";"1";"0"
"Texas PA";"Similar Texas Cases";"Delete";"0";"26";"199";"2";"1"
"Texas PA";"Similar Texas Cases";"Create";"1";"26";"199";"7";"0"
"Texas PA";"Tasks";"View";"1";"26";"179";"0";"0"
